,ids,link
0,1076680732221816832,http://web.archive.org/web/20181223032802/https://twitter.com/OdeCarvalho/status/1076680732221816832
1,1076680731554914304,http://web.archive.org/web/20181223032823/https://twitter.com/OdeCarvalho/status/1076680731554914304
2,1076680630103101440,http://web.archive.org/web/20181223032844/https://twitter.com/OdeCarvalho/status/1076680630103101440
3,1078096969321644038,http://web.archive.org/web/20181227011603/https://twitter.com/OdeCarvalho/status/1078096969321644038
4,1083601712718458881,http://archive.vn/pSXQc
5,1083601921997504512,http://archive.vn/yefVK
6,1089817949689524230,http://web.archive.org/web/20190128093123/https://twitter.com/OdeCarvalho/status/1089817949689524230
7,1089818206146121728,http://web.archive.org/web/20190128093223/https://twitter.com/OdeCarvalho/status/1089818206146121728
8,1091064767291236352,http://web.archive.org/web/20190131200545/https://twitter.com/OdeCarvalho/status/1091064767291236352
9,1091065449029066752,http://web.archive.org/web/20190131200824/https://twitter.com/OdeCarvalho/status/1091065449029066752
10,1091066326934798343,http://web.archive.org/web/20190131201103/https://twitter.com/OdeCarvalho/status/1091066326934798343
11,1091066734277214208,http://web.archive.org/web/20190131201345/https://twitter.com/OdeCarvalho/status/1091066734277214208
12,1091069309793767424,http://web.archive.org/web/20190131202346/https://twitter.com/OdeCarvalho/status/1091069309793767424
13,1091076932240896000,http://web.archive.org/web/20190131205424/https://twitter.com/OdeCarvalho/status/1091076932240896000
14,1091931369545129986,http://archive.vn/NVmnO
15,1093224692197007360,http://archive.vn/TXAmJ
16,1098738658130169857,http://archive.vn/IUM49
17,1099370015449595905,http://archive.vn/BDt15
18,1105981594001649669,http://archive.vn/mTUjh
19,1105981722670305285,http://archive.vn/I6wCc
20,1105981721789505542,http://archive.vn/VVbOS
21,1108081718450421761,http://archive.vn/m9Ucj
22,1108113303786668032,http://archive.vn/umcej
23,1131664200760094720,http://archive.vn/A4YaI
24,1132561927849357312,http://archive.vn/EtC7H
25,1134037211865866240,http://archive.vn/ptLJM
26,1134037140181008385,http://archive.vn/0S6k7
27,1136713471696035841,http://archive.vn/ZJtrd
28,1136713397494587392,http://archive.vn/cx8DT
29,1139277502294220800,http://archive.vn/yV5mD
30,1139277501321138176,http://archive.vn/LKKzj
31,1139277401534468110,http://archive.vn/ocKbl
32,1139539570364747777,http://archive.vn/wzATf
33,1141317787689861121,http://archive.vn/CyWBS
34,1161356649518501888,http://archive.vn/xJdyQ
35,1168602666106347528,http://archive.vn/jsMZU
36,1171214046558863361,http://archive.vn/hX557
37,1176152473645518848,http://web.archive.org/web/20190923151944/https://twitter.com/OdeCarvalho/status/1176152473645518848
38,1176152469786767362,http://web.archive.org/web/20190923152206/https://twitter.com/OdeCarvalho/status/1176152469786767362
39,1176152469178593281,http://web.archive.org/web/20190923153446/https://twitter.com/OdeCarvalho/status/1176152469178593281
40,1176152467769319425,http://web.archive.org/web/20190923153231/https://twitter.com/OdeCarvalho/status/1176152467769319425
41,1176152383900008449,http://web.archive.org/web/20190923153714/https://twitter.com/OdeCarvalho/status/1176152383900008449
42,1176152648036290560,http://web.archive.org/web/20190923151824/https://twitter.com/OdeCarvalho/status/1176152648036290560
