,ids,link
0,1077891681456975872,http://web.archive.org/web/20181226114024/https://twitter.com/AlexManentePPS/status/1077891681456975872
1,1077909234451398656,http://web.archive.org/web/20181226125004/https://twitter.com/AlexManentePPS/status/1077909234451398656
2,1078390162579734528,http://web.archive.org/web/20181227204103/https://twitter.com/AlexManentePPS/status/1078390162579734528
3,1080403871506317312,http://web.archive.org/web/20190102100332/https://twitter.com/AlexManentePPS/status/1080403871506317312
4,1083650198528765952,http://archive.vn/R9UK8
5,1087691796753379328,http://web.archive.org/web/20190122124202/https://twitter.com/AlexManentePPS/status/1087691796753379328
6,1090918667129364480,http://archive.vn/bGXtV
7,1098695505889120257,http://archive.vn/qM872
8,1101605131378982912,http://archive.vn/o3VrY
9,1101647630428450816,http://archive.vn/gvzY2
10,1104363570148581377,http://archive.vn/ZhVPW
11,1120658853736087552,http://archive.vn/uPydY
12,1121165023190159363,http://archive.vn/Y0pCJ
13,1122142426401996800,http://archive.vn/Cy8eh
14,1122465305631035392,http://archive.vn/DE7kq
15,1126497007395196930,http://archive.vn/YU1Nz
